projectID|name|shortName|SME|activityType|city|country|organizationURL|contactForm|order|role|ecContribution
101147799|PHI-MECA ENGINEERING|PHIMECA|True|PRC|Cournon-D'Auvergne|FR|http://www.phimeca.com|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/997361761/101147799|5|participant|320000.0
101147799|AEROBASE INNOVATIONS AB|AEROBASE|True|PRC|LULEA|SE||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/892351695/101147799|4|participant|630125.0
101147799|GKN AEROSPACE SWEDEN AB||False|PRC|Trollhaettan|SE|http://www.gknaerospace.com|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984641/101147799|3|participant|697000.0
101172657|THE UNIVERSITY COURT OF THE UNIVERSITY OF ABERDEEN|UNIABDN|False|HES|Aberdeen|UK|http://www.abdn.ac.uk|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999929448/101172657|8|participant|364622.5
101172657|KUNGLIGA TEKNISKA HOEGSKOLAN|KTH|False|HES|STOCKHOLM|SE|http://www.kth.se|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999990946/101172657|7|participant|346473.75
101172657|VESTAS WIND SYSTEMS A/S|VESTAS|False|PRC|AARHUS|DK||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999656296/101172657|3|participant|593850.0
101172657|INFINEON TECHNOLOGIES AG|IFAG|False|PRC|Neubiberg|DE|http://www.infineon.com|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999978918/101172657|2|participant|702628.75
101172657|UNIVERSITA DEGLI STUDI DI PADOVA|UNIPD|False|HES|PADOVA|IT|http://www.unipd.it|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999995602/101172657|9|thirdParty|0.0
101172657|DIAMFAB||True|PRC|Grenoble|FR||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/898899680/101172657|5|participant|310731.25
101172657|CONSORZIO NAZIONALE INTERUNIVERSITARIO PER LA NANOELETTRONICA|IUNET|False|REC|BOLOGNA|IT||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999659885/101172657|9|participant|294390.0
101172657|UNIVERSITAET ROSTOCK|UROS|False|HES|Rostock|DE|http://www.uni-rostock.de|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999852430/101172657|1|coordinator|599297.5
101172657|ROSTOCKER KOMPETENZZENTRUM FUR LEISTUNGSELEKTRONIK GMBH||True|PRC|ROSTOCK|DE||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/880394602/101172657|4|participant|442618.75
101172657|UNIVERSITA DEGLI STUDI DI MODENA E REGGIO EMILIA|UNIMORE|False|HES|MODENA|IT|http://www.unimore.it|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999840887/101172657|9|thirdParty|0.0
101172657|AALBORG UNIVERSITET|AAU|False|HES|AALBORG|DK|http://www.aau.dk|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999904034/101172657|6|participant|301078.75
101172746|ANTEC MAGNETS SOCIEDAD LIMITADA||False|PRC|Portugalete|ES||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/894225056/101172746|3|participant|520000.0
101172746|CYCLOMED TECHNOLOGIES SL|CYCLOMED|True|PRC|Madrid|ES||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/898378402/101172746|2|participant|588125.0
101172746|CENTRO DE INVESTIGACIONES ENERGETICAS MEDIOAMBIENTALES Y TECNOLOGICAS|CIEMAT|False|REC|MADRID|ES|http://www.ciemat.es|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999614877/101172746|1|coordinator|529353.75
101172746|APLICACION NUEVAS TECNOLOGIAS ANTECSA|ANTECSA|True|PRC|Portugalete Vizcaya|ES||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/968008494/101172746|3|thirdParty|0.0
101172746|EFESTO||True|PRC|Paris|FR||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/952417490/101172746|6|participant|137500.0
101172746|SUPRASYS SL||True|PRC|BILBAO|ES||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/898835466/101172746|10|participant|138750.0
101172746|ASG SUPERCONDUCTORS SPA||True|PRC|Genova|IT||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/968352165/101172746|4|participant|474375.0
101172746|ORGANISATION EUROPEENNE POUR LA RECHERCHE NUCLEAIRE|EUROPEAN ORGANIZATION FOR NUCLEAR RESEARCH|False|REC|GENEVE 23|CH|http://www.cern.ch|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999988133/101172746|5|participant|175125.0
101172746|ALMA MATER STUDIORUM - UNIVERSITA DI BOLOGNA|UNIBO|False|HES|Bologna|IT|http://www.unibo.it|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999993953/101172746|9|participant|104631.25
101172746|WEDGE GLOBAL SL|WEDGE|True|PRC|Las Palmas De Gran Canaria|ES||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/997995559/101172746|7|participant|215637.5
101172746|TEAMWORK TECHNOLOGY BV|TT|True|PRC|ALKMAAR|NL|https://www.teamwork.nl|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999431547/101172746|8|participant|112500.0
101147455|ZABALA BRUSSELS|ZABALA BRUSSELS|True|PRC|Bruxelles / Brussel|BE||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/908114874/101147455|8|thirdParty|0.0
101147455|ZABALA INNOVATION CONSULTING SA|ZABALA|False|PRC|MUTILVA ALTA NAVARRA|ES|https://www.zabala.es|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/996410094/101147455|8|thirdParty|0.0
101147455|FUNDACION TEKNIKER|TEKNIKER|False|REC|Eibar Guipuzcoa|ES|http://www.tekniker.es|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999959227/101147455|9|participant|310697.5
101147455|VDM METALS INTERNATIONAL GMBH||False|PRC|Werdohl|DE||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/904573404/101147455|5|participant|148750.0
101147455|BRIGHTSOURCE INDUSTRIES ISRAEL LTD|BRIGHTSOURCE INDUSTRIES ISRAEL LTD|False|PRC|Jerusalem|IL||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/926830539/101147455|2|participant|180125.0
101147455|CENTRO DE INVESTIGACIONES ENERGETICAS MEDIOAMBIENTALES Y TECNOLOGICAS|CIEMAT|False|REC|MADRID|ES|http://www.ciemat.es|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999614877/101147455|10|participant|215785.0
101147455|DEUTSCHES ZENTRUM FUR LUFT - UND RAUMFAHRT EV|DLR|False|REC|KOLN|DE|https://www.dlr.de|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999981731/101147455|3|participant|288079.75
101147455|UNIVERSIDAD COMPLUTENSE DE MADRID|UCM|False|HES|MADRID|ES|http://www.ucm.es|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999874546/101147455|1|coordinator|379510.0
101147455|COBRA INSTALACIONES Y SERVICIOS S.A||False|PRC|Madrid|ES|http://www.grupocobra.com/‎|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/965392404/101147455|6|participant|276250.0
101147455|AALBORG CSP AS|AALBORG CSP AS|True|PRC|Aalborg|DK||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/951229143/101147455|7|participant|148971.25
101147455|GBA ZABALA CONSEIL EN INNOVATION SA||False|PRC|Paris|FR||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/910085817/101147455|8|participant|250625.0
101147455|INSTITUTO NACIONAL DE TECNICA AEROESPACIAL ESTEBAN TERRADAS|INTA|False|REC|TORREJON DE ARDOZ MADRID|ES|http://www.inta.es|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999583546/101147455|4|participant|300837.5
101192091|PROTON VENTURES BV||False|PRC|SCHIEDAM|NL||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/953285252/101192091|3|participant|127508.75
101192091|WinGD AG|WinGD|False|PRC|Winterthur|CH|http://www.wartsila.com|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998593661/101192091|8|associatedPartner|
101192091|UNIVERSITEIT TWENTE|UNIVERSITEIT TWENTE|False|HES|Enschede|NL|http://www.utwente.nl|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999900833/101192091|1|coordinator|665750.0
101192091|DEMCON SUSTER BV||False|PRC|Enschede|NL||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/913512439/101192091|4|participant|343680.0
101192091|LIFE CYCLE ENGINEERING SPA|LCE|True|PRC|CASTELLAMONTE TO|IT||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/951577179/101192091|6|participant|290375.0
101192091|POLITECNICO DI MILANO|POLIMI|False|HES|Milano|IT|http://www.polimi.it|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999879881/101192091|7|participant|488416.25
101192091|UMICORE AG & CO KG|UMICORE|False|PRC|Hanau Wolfgang|DE|http://www.umicore.com/|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/997917086/101192091|5|participant|463312.5
101192091|CARDIFF UNIVERSITY|CARDIFF UNIVERSITY|False|HES|CARDIFF|UK|http://www.cardiff.ac.uk|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999979694/101192091|2|participant|554065.0
101183654|GEOLOGIAN TUTKIMUSKESKUS|GEOLOGICALSURVEY OF FINLAND|False|REC|Espoo|FI|http://www.gtk.fi|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999432614/101183654|3|participant|515100.0
101183654|VLAAMSE INSTELLING VOOR TECHNOLOGISCH ONDERZOEK N.V.|VITO|False|REC|Mol|BE|http://www.vito.be|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999645238/101183654|11|participant|286137.5
101183654|INTERNATIONAL RAW MATERIALS OBSERVATORY AISBL|INTERNATIONAL RAW MATERIALS OBSERVATORY|True|OTH|Bruxelles / Brussel|BE||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/907668577/101183654|10|participant|199512.5
101183654|UNIVERSITEIT LEIDEN|ULEI|False|HES|Leiden|NL|http://www.universiteitleiden.nl|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999974553/101183654|4|participant|609250.0
101183654|VERKOR||False|PRC|GRENOBLE|FR||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/891888423/101183654|18|associatedPartner|
101183654|MONTANUNIVERSITAET LEOBEN|Montanuniversitaet Leoben|False|HES|LEOBEN|AT|https://www.unileoben.ac.at|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999898117/101183654|9|participant|247500.0
101183654|UNIVERSITEIT GENT|UGent|False|HES|GENT|BE|http://www.ugent.be|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999986096/101183654|2|participant|710991.07
101183654|ENGIE||False|PRC|Courbevoie|FR|http://www.gdfsuez.com|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999964562/101183654|6|participant|174937.5
101183654|LGI SUSTAINABLE INNOVATION|LGI|True|PRC|PARIS|FR|http://www.lgi-consulting.com|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999677733/101183654|5|participant|357000.0
101183654|POTSDAM-INSTITUT FUR KLIMAFOLGENFORSCHUNG EV|PIK|False|REC|POTSDAM|DE|http://www.pik-potsdam.de|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999464042/101183654|8|participant|495712.5
101183654|BUREAU DE RECHERCHES GEOLOGIQUES ET MINIERES|BRGM|False|REC|Orleans|FR|http://www.brgm.fr|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999993662/101183654|1|coordinator|983818.75
101183654|VALEO ELECTRIFICATION SAS|VSCM|False|PRC|CERGY|FR||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/961034485/101183654|19|associatedPartner|
101183654|ANGLO AMERICAN PLC||False|PRC|LONDON|UK||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/952587046/101183654|17|associatedPartner|
101183654|BELGISCH LABORATORIUM VAN ELEKTRICITEITSINDUSTRIE|LABORATOIRE BELGE DEL'INDUSTRIE ELECTRIQUE|False|PRC|LINKEBEEK|BE|http://www.laborelec.com|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998728200/101183654|6|thirdParty|0.0
101183654|PAUL SCHERRER INSTITUT|PSI|False|REC|VILLIGEN PSI|CH|https://www.psi.ch|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999994923/101183654|16|associatedPartner|
101183654|Anglo American Services (UK) Ltd.||False|PRC|London|UK||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/876719563/101183654|20|associatedPartner|
101183654|WIRTSCHAFTSUNIVERSITAT WIEN|WU|False|HES|Wien|AT|http://www.wu-wien.ac.at|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999616138/101183654|7|participant|188513.0
101183654|IMERYS||False|PRC|Paris|FR||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/895937979/101183654|13|participant|66000.0
101183654|EIDGENOSSISCHE MATERIALPRUFUNGS- UND FORSCHUNGSANSTALT|EMPA|False|HES|Dubendorf|CH|http://www.empa.ch|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999907138/101183654|15|associatedPartner|
101183654|LAPPEENRANNAN-LAHDEN TEKNILLINEN YLIOPISTO LUT|LUT University|False|HES|Lappeenranta|FI|http://www.lut.fi|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999591209/101183654|14|participant|164212.0
101191394|ADDCOMPOSITES OY||True|PRC|ESPOO|FI||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/910645604/101191394|8|participant|560250.0
101191394|FUNDACION PARA LA INVESTIGACION, DESARROLLO Y APLICACION DE MATERIALES COMPUESTOS|FIDAMC|False|REC|Getafe|ES|https://www.fidamc.es|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/996431240/101191394|4|participant|478537.5
101191394|GMI AERO|GMI|True|PRC|PARIS|FR|https://www.gmi-aero.com|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/997697769/101191394|3|participant|541250.0
101191394|EIRECOMPOSITES TEORANTA|EC|True|PRC|INVERIN|IE|https://www.eirecomposites.com|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/961834444/101191394|7|participant|639500.0
101191394|ASOCIACION DE INVESTIGACION METALURGICA DEL NOROESTE|AIMEN|False|REC|Porrino|ES|http://www.aimen.es|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998801532/101191394|5|participant|478750.0
101191394|INSTITUTO TECNOLOGICO DE ARAGON|ITA|False|REC|ZARAGOZA|ES|https://www.ita.es|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999509341/101191394|6|participant|544500.0
101191394|PROFACTOR GMBH|PROFACTOR|False|REC|STEYR GLEINK|AT|https://www.profactor.at|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999610221/101191394|1|coordinator|648082.5
101191394|FUNDACION CIDETEC|CIDETEC|False|REC|SAN SEBASTIAN|ES|http://www.cidetec.es|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999461229/101191394|2|participant|627500.0
101172817|THE UNIVERSITY OF MANCHESTER|UNIVERSITY OF MANCHESTER|False|HES|Manchester|UK|http://www.manchester.ac.uk|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999903840/101172817|1|coordinator|1464873.65
101172817|UNIVERSITAT WIEN|UNIVIE|False|HES|WIEN|AT|http://www.univie.ac.at|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999866883/101172817|4|participant|931046.9
101172817|UNIVERSITAT POLITECNICA DE CATALUNYA|UPC|False|HES|BARCELONA|ES|http://www.upc.edu|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999976202/101172817|2|participant|748000.0
101172817|EIDGENOESSISCHE TECHNISCHE HOCHSCHULE ZUERICH|ETH Zürich|False|HES|Zuerich|CH|https://www.ethz.ch|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999979015/101172817|8|associatedPartner|
101172817|SHELL RESEARCH LIMITED|SHELL|False|PRC|London|UK|https://www.shell.com/globalsolutions|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/986279608/101172817|6|participant|167876.25
101172817|NKT HV CABLES AB||False|PRC|LYCKEBY|SE||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/912448349/101172817|5|participant|1595885.5
101172817|PNO INNOVATION GMBH||False|PRC|Munchen|DE||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/893979743/101172817|7|participant|225350.0
101172817|SKOWRONNEK & BECHNAK GMBH||True|PRC|HAMBURG|DE||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/897372512/101172817|3|participant|230162.5
101192598|HELSINGIN YLIOPISTO||False|HES|HELSINGIN YLIOPISTO|FI|http://www.helsinki.fi/university/|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999994535/101192598|6|participant|675375.0
101192598|ENVISA SAS||True|PRC|Paris|FR|https://www.env-isa.com|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/993054088/101192598|2|participant|578125.0
101192598|THE UNIVERSITY OF READING||False|HES|Reading|UK|http://www.rdg.ac.uk|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984156/101192598|4|participant|380940.0
101192598|THE MANCHESTER METROPOLITAN UNIVERSITY||False|HES|MANCHESTER|UK|http://www.mmu.ac.uk|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999847580/101192598|3|participant|191912.5
101192598|SVERIGES METEOROLOGISKA OCH HYDROLOGISKA INSTITUT|SMHI|False|PUB|NORRKOEPING|SE|https://www.smhi.se|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999507983/101192598|8|participant|65032.5
101192598|OFFICE NATIONAL D'ETUDES ET DE RECHERCHES AEROSPATIALES|ONERA|False|REC|Palaiseau|FR|https://www.onera.fr|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999994438/101192598|1|coordinator|721552.0
101192598|TAMPEREEN KORKEAKOULUSAATIO SR|TAMPERE UNIVERSITY|False|HES|TAMPERE|FI|http://www.tuni.fi|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/902999288/101192598|7|participant|479270.0
101192598|NATIONAL  RESEARCH COUNCIL CANADA|NRC|False|REC|Ottawa, On|CA|http://pubs.nrc-cnrc.gc.ca/eng/home.html|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999561042/101192598|9|participant|744236.5
101192598|PEGASOR OY|PEGASOR|True|PRC|TAMPERE|FI||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/966006317/101192598|10|participant|208750.0
101192598|ZURCHER HOCHSCHULE FUR ANGEWANDTE WISSENSCHAFTEN|ZHAW|False|HES|WINTERTHUR|CH|http://www.zhaw.ch|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998291506/101192598|11|associatedPartner|
101192598|CARDIFF UNIVERSITY|CARDIFF UNIVERSITY|False|HES|CARDIFF|UK|http://www.cardiff.ac.uk|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999979694/101192598|5|participant|488718.0
101136195|FONDAZIONE ICONS|ICONS|False|OTH|Lodi|IT||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/917939810/101136195|9|participant|388187.5
101136195|NKT CABLES GROUP A/S||False|PRC|BRONDBY|DK||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/880961664/101136195|11|participant|175500.0
101136195|SINTEF OCEAN AS|SO|False|REC|TRONDHEIM|NO|http://www.sintef.no/ocean|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/997806603/101136195|4|participant|1036555.0
101136195|FUNDACION TECNALIA RESEARCH & INNOVATION|TECNALIA|False|REC|DERIO  BIZKAIA|ES|http://www.tecnalia.com|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999604110/101136195|5|participant|433492.5
101136195|NAUTILUS FLOATING SOLUTIONS SOCIEDAD LIMITADA|NAUTILUS|True|PRC|Derio Bizkaia|ES||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/925375733/101136195|6|participant|400793.75
101136195|CLARKE MODET Y COMPANIA S.L.||True|PRC|MADRID|ES||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/950614551/101136195|10|participant|272000.0
101136195|BEKAERT WIRE ROPE INDUSTRY NV||False|PRC|Zwevegem|BE||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/908626840/101136195|7|participant|274579.46
101136195|UNIVERSITY OF SOUTHAMPTON|SOUTHAMPTON|False|HES|SOUTHAMPTON|UK|http://www.southampton.ac.uk|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999975329/101136195|13|associatedPartner|
101136195|STIFTELSEN NORGES GEOTEKNISKE INSTITUTT|NGI|False|REC|OSLO|NO|http://www.ngi.no|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998866522/101136195|1|coordinator|729250.0
101136195|BRIDON INTERNATIONAL LTD||False|PRC|DONCASTER|UK||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/916743994/101136195|12|associatedPartner|
101136195|DANMARKS TEKNISKE UNIVERSITET|TECHNICAL UNIVERSITY OF DENMARK DTU|False|HES|KONGENS LYNGBY|DK|http://www.dtu.dk|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999990655/101136195|3|participant|573733.75
101136195|SUBSEA 7 NORWAY AS||False|PRC|STAVANGER|NO||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/892447628/101136195|8|participant|151280.0
101136195|TECHNISCHE UNIVERSITEIT DELFT|TU Delft|False|HES|DELFT|NL|http://www.tudelft.nl|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999977366/101136195|2|participant|659373.75
101234842|RWE OFFSHORE WIND GMBH||False|PRC|Essen|DE||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/883697937/101234842|11|participant|196631.0
101234842|UNIVERSITEIT GENT|UGent|False|HES|GENT|BE|http://www.ugent.be|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999986096/101234842|3|participant|596317.49
101234842|RHEINISCH-WESTFAELISCHE TECHNISCHE HOCHSCHULE AACHEN|RWTH AACHEN|False|HES|Aachen|DE|http://www.rwth-aachen.de|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999983962/101234842|2|participant|691177.59
101234842|VRIJE UNIVERSITEIT BRUSSEL|VUB|False|HES|BRUSSEL|BE|http://www.vub.ac.be|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999902094/101234842|8|participant|274708.75
101234842|CIRCULAR SRL||True|PRC|PALERMO|IT||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/888274591/101234842|13|participant|295712.5
101234842|PARKWIND||False|PRC|Leuven|BE||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/928538515/101234842|10|participant|205267.73
101234842|FUNDACIO INSTITUT DE RECERCA EN ENERGIA DE CATALUNYA|IREC-CERCA|False|REC|Sant Adria De Besos|ES|http://www.irec.cat|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/996435993/101234842|5|participant|333945.31
101234842|TECHNISCHE UNIVERSITAT BERLIN|TUB|False|HES|Berlin|DE|http://www.tu-berlin.de|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999986678/101234842|7|participant|296226.25
101234842|EURONOVIA|Euronovia|True|PRC|PARIS|FR|http://www.euronovia-conseil.eu|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/940140394/101234842|14|participant|208743.75
101234842|NATURAL POWER||False|PRC|Nantes|FR||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/881903340/101234842|12|participant|125342.75
101234842|NORSK INSTITUTT FOR VANNFORSKNING STI|NORWEGIAN INSTITUTE FOR WATER RESEARCH|False|REC|Oslo|NO||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/997826585/101234842|9|participant|200477.5
101234842|UNIVERSITAT AUTONOMA DE BARCELONA|UAB|False|HES|Cerdanyola Del Valles|ES|http://www.uab.es|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999986484/101234842|4|participant|397062.5
101234842|FRANCE ENERGIES MARINES||True|PRC|PLOUZANE|FR||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/897214208/101234842|1|coordinator|897731.25
101234842|LAPPEENRANNAN-LAHDEN TEKNILLINEN YLIOPISTO LUT|LUT University|False|HES|Lappeenranta|FI|http://www.lut.fi|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999591209/101234842|6|participant|280442.5
101192913|FOLKEHELSEINSTITUTTET|NORWEGIAN INSTITUTE OF PUBLIC HEALTH NIPH|False|REC|Oslo|NO|http://www.fhi.no|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999478883/101192913|1|coordinator|905562.5
101192913|DEUTZ AG||False|PRC|Koeln|DE||https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/897441867/101192913|6|associatedPartner|
101192913|UNIVERSITAT BASEL||False|HES|Basel|CH|http://www.unibas.ch|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999907914/101192913|7|associatedPartner|
101192913|INTERNATIONALES INSTITUT FUER ANGEWANDTE SYSTEMANALYSE|IIASA|False|REC|Laxenburg|AT|http://www.iiasa.ac.at|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999452596/101192913|4|participant|150000.0
101192913|METEOROLOGISK INSTITUTT||False|REC|Oslo|NO|http://www.met.no|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999510893/101192913|5|participant|150100.0
101192913|UNIVERSITAET ROSTOCK|UROS|False|HES|Rostock|DE|http://www.uni-rostock.de|https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999852430/101192913|2|participant|1699800.0
